Date;DOY;Licor unit;Tree;Treat;Temp;VPD;CO2;WD;Obs;HHMMSS;FTime;EBal?;Photo;Cond;WUEi;Ci;Ci/10;VcmaxCi10;VcmaxCO2R10;Trmmol;VpdL;CTleaf;Area;BLC_1;StmRat;BLCond;Tair;Tleaf;TBlk;CO2R;CO2R/10;CO2S;H2OR;H2OS;RH_R;RH_S;Flow;PARi;PARo;Press;CsMch;HsMch;StableF;BLCslope;BLCoffst;f_parin;f_parout;alphaK;Status;fda;Trans;Tair_K;Twall_K;R(W/m2);Tl-Ta;SVTleaf;h2o_i;h20diff;CTair;SVTair;CndTotal;vp_kPa;VpdA;CndCO2;Ci_Pa;Ci/Ca;RHsfc;C2sfc;AHs/Cs;Photo385;Photo700
5.8.2014;217;blue;2;HOT-H-EC-WET;HOT;H;EC;WET;14;9:39:05;4348.5;0;10.8744094;0.052737284;206.1996481;340.98;34.1;27.3;14.8;0.68;1.27;25.12;6;1.42;1;2.84;25.25;25.12;24.97;700.49;70.05;686.9;18.76;19.55;57.6;60.05;500.52;1199.52;3.53;99.09;-14.01;0.08;1;-0.22;2.74;1;0;0.16;111115;0.83;0;298.27;298.4;191.92;1.94;3.2;32.32;12.77;25.18;3.21;0.05;1.94;1.28;0.03;33.79;0.5;60.18;681.73;0.01;5.29;10.87
5.8.2014;217;green;3;HOT-H-EC-WET;HOT;H;EC;WET;14;11:17:00;4454;0;17.65003524;0.088270477;199.9540032;337.67;33.77;48.9;24.8;1.18;1.33;26.12;6;1.42;1;2.84;25.19;26.12;24.94;699.38;69.94;677.25;19.56;20.95;60.26;64.45;500.2;1199.11;5.92;98.95;-0.61;1.29;1;-0.22;2.74;1;0;0.16;111115;0.83;0;299.27;298.34;191.86;1.53;3.4;34.35;13.4;25.66;3.31;0.09;2.07;1.23;0.05;33.41;0.5;61.08;668.86;0.02;9.56;17.65
5.8.2014;217;black;4;HOT-H-EC-WET;HOT;H;EC;WET;7;9:18:52;3212.5;0;10.92433944;0.0540503;202.1143165;344.71;34.47;34;17.5;0.87;1.58;26.59;6;1.42;1;2.84;24.98;26.59;24.96;700.73;70.07;686.9;18.32;19.35;57.04;60.23;499.69;1200.42;4.6;98.87;-3.65;0.18;0;-0.22;2.74;1;0;0.16;111115;0.83;0;299.74;298.13;192.07;1.6;3.49;35.34;15.99;25.79;3.33;0.05;1.91;1.42;0.03;34.08;0.5;54.34;681.7;0.01;6.03;10.92
5.8.2014;217;black;5;HOT-H-EC-WET;HOT;H;EC;WET;14;9:38:15;4376;0;12.56929417;0.042448692;296.1055707;190.92;19.09;66.9;17.7;0.68;1.58;26.58;6;1.42;0.26;2.11;25.01;26.58;24.96;699.93;69.99;684.28;18.59;19.39;57.77;60.27;499.68;1199.29;0.85;98.87;-3.27;0.17;1;-0.22;2.74;1;0;0.16;111115;0.83;0;299.73;298.16;191.89;1.7;3.49;35.33;15.94;25.8;3.33;0.04;1.92;1.42;0.03;18.88;0.28;54.54;676.24;0.01;5.93;12.57
5.8.2014;217;green;6;HOT-H-EC-WET;HOT;H;EC;WET;7;10:57:27;3280.5;0;15.98858245;0.112593581;142.0026107;434.4;43.44;41.3;25.6;1.41;1.25;25.74;6;1.42;1;2.84;25.1;25.74;24.95;701.18;70.12;680.85;19.28;20.94;59.65;64.76;500.24;1143;4.77;98.96;-0.56;1.27;1;-0.22;2.74;1;0;0.16;111115;0.83;0;298.89;298.25;182.88;1.34;3.32;33.58;12.64;25.42;3.26;0.11;2.07;1.19;0.07;42.99;0.64;62.77;673.25;0.01;10.1;15.99
5.8.2014;217;green;1;HOT-L-AC-DRY;HOT;L;AC;DRY;120;15:40:09;20242.5;0;1.978865543;0.016980939;116.5345181;185.83;18.58;20.1;7.99;0.33;1.87;27.57;6;1.42;1;2.84;25.49;27.57;24.94;384.58;38.46;382.06;18.18;18.57;54.93;56.07;500.18;1199.43;6.21;98.84;0.21;1.22;1;-0.22;2.74;1;0;0.16;111115;0.83;0;300.72;298.64;191.91;1.81;3.7;37.44;18.87;26.53;3.48;0.02;1.84;1.65;0.01;18.37;0.49;48.45;381.12;0;1.98;4.34
5.8.2014;217;green;2;HOT-L-AC-DRY;HOT;L;AC;DRY;128;15:58:52;21365.5;0;1.742901166;0.013879963;125.569583;172.26;17.23;14.4;6.35;0.27;1.85;27.48;6;1.42;1;2.84;25.51;27.48;24.94;384.78;38.48;382.57;18.16;18.48;54.77;55.72;500.2;1200.35;5.88;98.85;0.34;1.22;1;-0.22;2.74;1;0;0.16;111115;0.83;0;300.63;298.66;192.06;1.86;3.68;37.23;18.76;26.49;3.47;0.01;1.83;1.65;0.01;17.03;0.45;48.44;381.74;0;1.74;3.9
5.8.2014;217;green;3;HOT-L-AC-DRY;HOT;L;AC;DRY;136;16:16:54;22447.5;0;1.265854385;0.011633298;108.8130283;199.44;19.94;8.63;4.58;0.22;1.86;27.45;6;1.42;1;2.84;25.52;27.45;24.94;384.77;38.48;383.15;18.15;18.41;54.69;55.49;500.17;1199.02;5.71;98.83;0.12;1.21;1;-0.22;2.74;1;0;0.16;111115;0.83;0;300.6;298.67;191.84;1.88;3.68;37.19;18.78;26.49;3.47;0.01;1.82;1.65;0.01;19.71;0.52;48.28;382.55;0;1.27;2.87
5.8.2014;217;black;4;HOT-L-AC-DRY;HOT;L;AC;DRY;139;14:22:52;21452.5;0;1.031531136;0.009712801;106.2032606;203.59;20.36;18.9;5.69;0.2;2;28.22;6;1.42;1;2.84;25.35;28.22;24.96;385.12;38.51;383.79;18.44;18.67;56.12;56.82;499.7;1200.53;1.97;98.77;-0.91;0.2;1;-0.22;2.74;1;0;0.16;111115;0.83;0;301.37;298.5;192.08;1.77;3.84;38.91;20.23;26.78;3.53;0.01;1.84;1.69;0.01;20.11;0.53;46.64;383.3;0;1.03;2.54
5.8.2014;217;blue;5;HOT-L-AC-DRY;HOT;L;AC;DRY;143;14:46:01;22764.5;0;1.212013659;0.016690199;72.61828688;259.35;25.94;7.37;4.73;0.24;1.41;25.07;6;1.42;1;2.84;25.59;25.07;24.96;385.21;38.52;383.65;17.73;18.01;53.27;54.12;500.46;1200.04;3.9;98.96;-6.72;0.11;1;-0.22;2.74;1;0;0.16;111115;0.83;0;298.22;298.74;192.01;2.22;3.19;32.27;14.26;25.33;3.24;0.02;1.78;1.46;0.01;25.67;0.68;54.94;383.07;0;1.21;2.62
5.8.2014;217;black;6;HOT-L-AC-DRY;HOT;L;AC;DRY;147;14:37:59;22360;0;0.859049893;0.008022594;107.0788193;202.57;20.26;9.76;3.43;0.17;2;28.18;6;1.42;1;2.84;25.36;28.18;24.95;385.18;38.52;384.07;18.43;18.62;56.04;56.62;499.69;1200.62;4.06;98.75;-0.86;0.2;1;-0.22;2.74;1;0;0.16;111115;0.83;0;301.33;298.51;192.1;1.79;3.83;38.83;20.21;26.77;3.53;0.01;1.84;1.69;0.01;20;0.53;46.57;383.67;0;0.86;2.23
5.8.2014;217;blue;1;HOT-L-AC-WET;HOT;L;AC;WET;151;15:03:30;23813.5;0;4.728170333;0.046516385;101.6452661;207.76;20.78;22.5;13.6;0.66;1.38;25.09;6;1.42;1;2.84;25.61;25.09;24.96;385.37;38.54;379.4;17.56;18.33;52.7;55.02;500.45;1199.28;2;98.94;-6.53;0.09;1;-0.22;2.74;1;0;0.16;111115;0.83;0;298.24;298.76;191.89;2;3.2;32.32;13.99;25.35;3.25;0.05;1.81;1.43;0.03;20.56;0.55;56.31;377.16;0.01;4.73;9.54
5.8.2014;217;green;2;HOT-L-AC-WET;HOT;L;AC;WET;144;16:35:38;23571.5;0;7.109404919;0.058139475;122.2818906;168.64;16.86;55.9;23;1.03;1.73;27.28;6;1.42;1;2.84;25.54;27.28;24.94;384.54;38.45;375.55;18.1;19.31;54.54;58.1;500.16;1200.39;3.2;98.8;0.41;1.22;1;-0.22;2.74;1;0;0.16;111115;0.83;0;300.43;298.69;192.06;1.49;3.64;36.84;17.53;26.41;3.46;0.06;1.91;1.55;0.04;16.66;0.45;52.02;372.17;0.01;7.11;14.95
5.8.2014;217;blue;3;HOT-L-AC-WET;HOT;L;AC;WET;127;14:09:53;20596.5;0;11.85740733;0.173006836;68.53721855;248.47;24.85;49.9;33.9;2.03;1.2;25.07;6;1.42;1;2.84;25.52;25.07;24.96;385.05;38.51;369.94;17.79;20.16;53.67;60.85;500.45;1200.03;2.75;98.98;-6.46;0;1;-0.22;2.74;1;0;0.16;111115;0.83;0;298.22;298.67;192;1.28;3.19;32.26;12.09;25.3;3.24;0.16;2;1.24;0.1;24.59;0.67;63.71;364.3;0.02;11.86;22.24
5.8.2014;217;black;4;HOT-L-AC-WET;HOT;L;AC;WET;131;14:06:48;20488.5;0;2.41913715;0.017356455;139.3796804;149.15;14.92;29.1;9.11;0.35;1.95;28.08;6;1.42;1;2.84;25.33;28.08;24.95;385;38.5;381.94;18.49;18.9;56.34;57.57;499.7;1200.8;2.14;98.76;-0.96;0.2;1;-0.22;2.74;1;0;0.16;111115;0.83;0;301.23;298.48;192.13;1.71;3.81;38.61;19.71;26.71;3.52;0.02;1.87;1.65;0.01;14.73;0.39;47.77;380.79;0;2.42;5.43
5.8.2014;217;black;5;HOT-L-AC-WET;HOT;L;AC;WET;155;14:54:08;23328.5;0;3.226542772;0.025547531;126.2956789;168.55;16.86;33.4;12.6;0.51;1.93;28.02;6;1.42;1;2.84;25.36;28.02;24.95;385.12;38.51;381.01;18.35;18.95;55.81;57.58;499.66;1199.08;1.88;98.73;-0.78;0.2;1;-0.22;2.74;1;0;0.16;111115;0.83;0;301.17;298.51;191.85;1.63;3.8;38.48;19.53;26.69;3.51;0.03;1.87;1.64;0.02;16.64;0.44;48.2;379.48;0;3.23;7.59
5.8.2014;217;blue;6;HOT-L-AC-WET;HOT;L;AC;WET;135;14:28:22;21705.5;0;8.091066684;0.084043059;96.27287227;210.31;21.03;41.5;24.1;1.1;1.3;25.08;6;1.42;1;2.84;25.56;25.08;24.96;384.74;38.47;374.55;17.83;19.12;53.75;57.56;500.48;1198.74;4.64;98.97;-6.73;0.06;1;-0.22;2.74;1;0;0.16;111115;0.83;0;298.23;298.71;191.8;1.76;3.19;32.28;13.15;25.32;3.24;0.08;1.89;1.35;0.05;20.82;0.56;59.37;370.7;0.01;8.09;16.67
5.8.2014;217;black;1;HOT-L-EC-DRY;HOT;L;EC;DRY;52;11:10:28;9909;0;2.595767929;0.013014344;199.4543812;361.11;36.11;8.08;4.58;0.23;1.71;27.4;6;1.42;1;2.84;25.21;27.4;24.96;699.87;69.99;696.56;19.47;19.74;59.75;60.59;499.67;1200;5.18;98.83;-3.1;0.18;1;-0.22;2.74;1;0;0.16;111115;0.83;0;300.55;298.36;192;1.85;3.66;37.06;17.32;26.3;3.44;0.01;1.95;1.48;0.01;35.69;0.52;52.12;695.33;0;1.08;2.6
5.8.2014;217;green;3;HOT-L-EC-DRY;HOT;L;EC;DRY;49;12:45:14;9748;0;3.286453396;0.013603969;241.5804826;294.91;29.49;13.8;6.58;0.22;1.58;26.98;6;1.42;1;2.84;25.35;26.98;24.94;700.17;70.02;696.04;19.9;20.16;60.64;61.41;500.18;1199.07;5.95;98.91;-0.55;1.29;1;-0.22;2.74;1;0;0.16;111115;0.83;0;300.13;298.5;191.85;1.93;3.57;36.13;15.97;26.16;3.41;0.01;1.99;1.41;0.01;29.17;0.42;54.74;694.48;0;1.67;3.29
5.8.2014;217;blue;4;HOT-L-EC-DRY;HOT;L;EC;DRY;56;11:17:41;10265;0;1.759604225;0.012239927;143.7593725;454.38;45.44;5.13;2.83;0.16;1.28;25.08;6;1.42;1;2.84;25.48;25.08;24.96;699.73;69.97;697.49;19.11;19.3;57.86;58.42;500.5;1199.02;3.57;99.04;-14.23;0.09;1;-0.22;2.74;1;0;0.16;111115;0.83;0;298.23;298.63;191.84;2.24;3.19;32.25;12.96;25.28;3.23;0.01;1.91;1.32;0.01;45;0.65;58.95;696.65;0;0.68;1.76
5.8.2014;217;blue;5;HOT-L-EC-DRY;HOT;L;EC;DRY;49;11:03:45;9428.5;0;5.176765592;0.028837848;179.5128954;391.73;39.17;13.8;8.09;0.37;1.26;25.08;6;1.42;1;2.84;25.42;25.08;24.96;699.28;69.93;692.77;19.09;19.53;58.03;59.32;500.51;1198.62;4.13;99.05;-13.91;0.09;1;-0.22;2.74;1;0;0.16;111115;0.83;0;298.23;298.57;191.78;2.12;3.2;32.26;12.73;25.25;3.23;0.03;1.93;1.29;0.02;38.8;0.57;59.89;690.31;0;2.77;5.18
5.8.2014;217;green;6;HOT-L-EC-DRY;HOT;L;EC;DRY;35;12:11:09;7703;0;4.670103312;0.016364171;285.3858782;223.59;22.36;17.2;7.09;0.26;1.52;26.72;6;1.42;1;2.84;25.27;26.72;24.94;699.9;69.99;694.08;19.87;20.17;60.82;61.75;500.18;1199.14;5.15;98.94;-0.91;1.29;1;-0.22;2.74;1;0;0.16;111115;0.83;0;299.87;298.42;191.86;1.94;3.52;35.58;15.41;26;3.37;0.02;2;1.38;0.01;22.12;0.32;55.71;691.86;0;2.29;4.67
5.8.2014;217;black;1;HOT-L-EC-WET;HOT;L;EC;WET;42;10:47:34;8535;0;22.00486088;0.165059849;133.3144372;435.23;43.52;55.1;36.8;2.22;1.36;26.84;6;1.42;1;2.84;25.23;26.84;24.96;699.83;69.98;671.62;19.47;22.07;59.71;67.69;499.69;1199.93;3.16;98.85;-2.85;0.12;1;-0.22;2.74;1;0;0.16;111115;0.83;0;299.99;298.38;191.99;0.9;3.55;35.86;13.79;26.03;3.38;0.16;2.18;1.2;0.1;43.02;0.65;62.57;661.16;0.02;12.84;22
5.8.2014;217;blue;2;HOT-L-EC-WET;HOT;L;EC;WET;42;10:50:20;8623.5;0;22.28430798;0.261808895;85.11669544;514.15;51.42;46.8;36.6;2.52;1.01;25.09;6;1.42;1;2.84;25.38;25.09;24.97;699.67;69.97;670.92;19.1;22.05;58.18;67.18;500.47;1200.44;0.93;99.07;-13.74;-0.03;1;-0.22;2.74;1;0;0.16;111115;0.83;0;298.24;298.53;192.07;1;3.2;32.27;10.22;25.23;3.22;0.24;2.18;1.04;0.15;50.94;0.77;70.2;660.33;0.02;13.64;22.28
5.8.2014;217;blue;3;HOT-L-EC-WET;HOT;L;EC;WET;35;10:34:20;7663.5;0;23.02881324;0.394573453;58.36381811;556.58;55.66;48.6;40.7;3.3;0.92;25.09;6;1.42;1;2.84;25.34;25.09;24.97;700.5;70.05;670.25;19.15;23.01;58.47;70.25;500.5;1198.73;3.88;99.08;-13.77;-0.12;0;-0.22;2.74;1;0;0.16;111115;0.83;0;298.24;298.49;191.8;0.59;3.2;32.26;9.25;25.21;3.22;0.35;2.28;0.94;0.22;55.14;0.83;74.11;659.3;0.03;15.58;23.03
5.8.2014;217;black;4;HOT-L-EC-WET;HOT;L;EC;WET;35;10:32:18;7618.5;0;23.22847343;0.214744949;108.1677289;473.69;47.37;54.8;39.7;2.62;1.26;26.41;6;1.42;1;2.84;25.12;26.41;24.96;699.87;69.99;669.87;19.12;22.2;58.99;68.5;499.67;1200.1;1.67;98.85;-3.11;0.08;1;-0.22;2.74;1;0;0.16;111115;0.83;0;299.56;298.27;192.02;0.73;3.46;34.97;12.77;25.77;3.33;0.2;2.19;1.13;0.13;46.82;0.71;65.05;658.83;0.02;14.21;23.23
5.8.2014;217;black;5;HOT-L-EC-WET;HOT;L;EC;WET;28;10:17:39;6740;0;11.41575318;0.0440069;259.408256;252.1;25.21;46.7;17.4;0.75;1.66;27.23;6;1.42;1;2.84;25.16;27.23;24.96;699.92;69.99;685.6;19.01;19.9;58.55;61.27;499.68;1199.9;1.04;98.86;-3.01;0.17;1;-0.22;2.74;1;0;0.16;111115;0.83;0;300.38;298.31;191.98;1.6;3.63;36.69;16.79;26.19;3.41;0.04;1.97;1.45;0.03;24.92;0.37;53.61;680.17;0.01;5.66;11.42
5.8.2014;217;blue;6;HOT-L-EC-WET;HOT;L;EC;WET;28;10:19:06;6749.5;0;21.56120653;0.211188027;102.0948339;487.86;48.79;47.1;36.1;2.14;1.05;25.1;6;1.42;1;2.84;25.35;25.1;24.96;699.15;69.92;671.59;19.21;21.72;58.81;66.29;500.51;1200.61;3.1;99.08;-13.7;-0.04;1;-0.22;2.74;1;0;0.16;111115;0.83;0;298.25;298.5;192.1;1.19;3.2;32.29;10.57;25.22;3.22;0.2;2.15;1.07;0.12;48.34;0.73;68.68;661.34;0.02;13.48;21.56
12.8.2014;224;green;1;C-M-AC_DRY;C;M;C;DRY;33;11:49:44;6271.5;0;1.431533608;0.015567009;91.95945143;221.99;22.2;4.79;2.69;0.43;2.7;26.57;6;1.42;1;2.84;25.24;26.57;24.94;385.19;38.52;383.28;7.5;8.01;23.03;24.6;500.19;1199.62;3.84;99.01;-0.74;0.7;1;-0.22;2.74;1;0;0.16;111115;0.83;0;299.72;298.39;191.94;1.86;3.49;35.24;27.23;25.9;3.35;0.02;0.79;2.56;0.01;21.98;0.58;21.46;382.6;0;1.43;2.99
12.8.2014;224;red;3;C-M-AC_DRY;C;M;C;DRY;42;10:24:32;5341;0;1.268981628;0.015749656;80.57202189;236.07;23.61;4.52;2.3;0.56;3.49;26.85;6;1.42;1;2.84;25.38;26.85;24.98;385.13;38.51;383.35;-0.12;0.55;-0.37;1.68;500.2;1198.55;6.64;99.22;-5.34;0.4;0;-0.22;2.74;1;0;0.16;111115;0.83;0;300;298.53;191.77;1.77;3.55;35.75;35.2;26.11;3.4;0.02;0.05;3.34;0.01;23.42;0.62;0.27;382.74;0;1.27;1.88
12.8.2014;224;blue;4;C-M-AC_DRY;C;M;C;DRY;41;10:15:12;6455;0;2.017287338;0.024227626;83.26392928;237.86;23.79;10.4;5.93;0.48;1.92;25.06;6;1.42;1;2.84;25.32;25.06;24.97;384.5;38.45;381.86;12.25;12.81;37.51;39.19;499.53;1199.68;4.03;99.14;-8.15;0.35;1;-0.22;2.74;1;0;0.16;111115;0.83;0;298.21;298.47;191.95;2.06;3.19;32.18;19.37;25.19;3.22;0.02;1.27;1.95;0.02;23.58;0.62;38.95;380.9;0;2.02;4.3
12.8.2014;224;green;5;C-M-AC_DRY;C;M;C;DRY;41;12:08:59;7426.5;0;3.239882923;0.028471788;113.7927454;185.35;18.53;42.8;8.2;0.72;2.47;26.54;6;1.42;1;2.84;25.25;26.54;24.94;384.74;38.47;380.53;9.36;10.21;28.7;31.33;500.19;1199.82;5.56;99.01;-0.55;0.74;1;-0.22;2.74;1;0;0.16;111115;0.83;0;299.69;298.4;191.97;1.72;3.48;35.18;24.96;25.89;3.35;0.03;1.01;2.34;0.02;18.35;0.49;28.11;378.99;0;3.24;6.25
12.8.2014;224;red;2;C-M-AC_WET;C;M;C;WET;34;10:08:13;4363;0;14.43081473;0.233225983;61.87481577;246.56;24.66;50.8;37.1;5.72;2.58;25.35;6;1.42;1;2.84;25.36;25.35;24.98;385.2;38.52;365.38;-0.12;6.7;-0.37;20.45;500.2;1198.6;9.5;99.22;-4.61;0.44;0;-0.22;2.74;1;0;0.16;111115;0.83;0.01;298.5;298.51;191.78;-0.72;3.25;32.73;26.03;25.36;3.25;0.22;0.66;2.58;0.14;24.46;0.67;25.02;358.52;0.01;14.43;21.96
12.8.2014;224;blue;3;C-M-AC_WET;C;M;C;WET;33;9:59:08;5491;0;14.99219018;0.42503444;35.27288325;293.17;29.32;48.4;41.1;5.32;1.39;25.03;6;1.42;1;2.84;25.31;25.03;24.97;384.6;38.46;364.26;11.85;18.12;36.58;55.45;499.5;1200.38;4.81;99.13;-7.67;0.14;1;-0.22;2.74;1;0;0.16;111115;0.83;0.01;298.18;298.46;192.06;-0.46;3.19;32.14;14.02;25.17;3.21;0.37;1.8;1.42;0.24;29.06;0.8;61.08;357.14;0.03;14.99;23.63
12.8.2014;224;blue;4;C-M-AC_WET;C;M;C;WET;25;9:41:19;4422.5;0;11.91850082;0.21647142;55.05808028;265.54;26.55;44.8;34.2;3.57;1.72;25.02;6;1.42;1;2.84;25.31;25.02;24.97;384.18;38.42;368.28;10.59;14.81;32.58;45.33;499.53;1200.46;1.19;99.12;-7.01;0.25;1;-0.22;2.74;1;0;0.16;111115;0.83;0;298.17;298.46;192.07;0.45;3.18;32.12;17.31;25.16;3.21;0.2;1.47;1.74;0.13;26.32;0.72;48.72;362.62;0.02;11.92;20.5
12.8.2014;224;red;5;C-M-AC_WET;C;M;C;WET;26;9:50:20;3289.5;0;14.5319102;0.304585314;47.71047563;269.21;26.92;45.4;36.3;6.76;2.39;24.96;6;1.42;1;2.84;25.34;24.96;24.98;385.23;38.52;364.84;-0.12;7.92;-0.37;24.2;500.19;1199.29;4.7;99.2;-4.6;0.44;0;-0.22;2.74;1;0;0.16;111115;0.83;0.01;298.11;298.49;191.89;-1.2;3.17;31.98;24.07;25.15;3.21;0.28;0.79;2.42;0.17;26.71;0.74;30.66;357.93;0.01;14.53;20.42
12.8.2014;224;green;6;C-M-AC_WET;C;M;C;WET;25;11:31:09;5156;0;13.03005629;0.290476416;44.85753601;278.38;27.84;42.3;32.8;5.48;2.01;25.21;6;1.42;1;2.84;25.24;25.21;24.94;385.07;38.51;367.03;5.73;12.22;17.58;37.5;500.18;1199.14;7.8;98.99;0.2;0.7;1;-0.22;2.74;1;0;0.16;111115;0.83;0.01;298.36;298.39;191.86;-0.58;3.22;32.53;20.32;25.23;3.22;0.26;1.21;2.01;0.17;27.56;0.76;42.05;360.83;0.02;13.03;19.87
12.8.2014;224;red;1;HOT-H-AC-DRY;HOT;H;AC;DRY;17;9:31:42;2171;0;0.293237609;0.012758954;22.98288786;327.32;32.73;2.91;1.59;0.46;3.5;26.81;6;1.42;1;2.84;25.36;26.81;24.98;385.24;38.52;384.68;-0.13;0.42;-0.39;1.28;500.2;1200.23;4.17;99.19;-5.71;0.41;0;-0.22;2.74;1;0;0.16;111115;0.83;0;299.96;298.51;192.04;1.83;3.54;35.69;35.27;26.09;3.39;0.01;0.04;3.35;0.01;32.47;0.85;-0.2;384.54;0;0.29;0.7
12.8.2014;224;green;2;HOT-H-AC-DRY;HOT;H;AC;DRY;9;10:51:54;2801;0;0.349741512;0.010264938;34.07146853;311.8;31.18;0.05;-0.55;0.34;3.19;26.42;6;1.42;1;2.84;25.18;26.42;24.95;385.39;38.54;384.81;2.26;2.67;6.97;8.21;500.22;1199.32;6.17;98.95;-0.73;0.58;1;-0.22;2.74;1;0;0.16;111115;0.83;0;299.57;298.33;191.89;1.92;3.46;34.95;32.28;25.8;3.33;0.01;0.26;3.07;0.01;30.85;0.81;6.2;384.65;0;0.35;0.64
12.8.2014;224;green;4;HOT-H-AC-DRY;HOT;H;AC;DRY;17;11:11:14;3961;0;0.774490015;0.010457395;74.06146703;249.03;24.9;0.12;1.62;0.33;3.07;26.59;6;1.42;1;2.84;25.26;26.59;24.94;384.98;38.5;383.9;3.92;4.31;12;13.2;500.21;1199.85;6.07;98.98;-0.48;0.62;1;-0.22;2.74;1;0;0.16;111115;0.83;0;299.74;298.41;191.98;1.92;3.49;35.31;31;25.93;3.36;0.01;0.43;2.93;0.01;24.65;0.65;10.76;383.54;0;0.77;2.31
12.8.2014;224;blue;5;HOT-H-AC-DRY;HOT;H;AC;DRY;17;9:19:42;3125.5;0;0.942895752;0.010571323;89.19373214;227.9;22.79;8.53;3.69;0.26;2.44;25.23;6;1.42;1;2.84;25.33;25.23;24.97;384.6;38.46;383.35;7.59;7.91;23.23;24.17;499.61;1199.43;2.81;99.1;-7.45;0.41;1;-0.22;2.74;1;0;0.16;111115;0.83;0;298.38;298.48;191.91;2.15;3.22;32.52;24.61;25.28;3.23;0.01;0.78;2.45;0.01;22.59;0.59;23.05;382.9;0;0.94;2.26
12.8.2014;224;green;1;HOT-H-AC-WET;HOT;H;AC;WET;1;10:31:50;1597.5;0;9.049909279;0.06569882;137.7484296;136.03;13.6;67.4;24.1;2.02;3.05;25.93;6;1.42;1;2.84;25.12;25.93;24.95;385.33;38.53;373.57;0.69;3.1;2.12;9.57;500.27;1198.98;4.74;98.95;-2.07;0.52;1;-0.22;2.74;1;0;0.16;111115;0.83;0;299.08;298.27;191.84;1.11;3.36;33.95;30.85;25.52;3.28;0.06;0.31;2.97;0.04;13.46;0.36;9.51;369.27;0;9.05;17.2
12.8.2014;224;red;2;HOT-H-AC-WET;HOT;H;AC;WET;9;9:15:45;1214.5;0;17.49254122;0.28653267;61.04902879;242.97;24.3;69.4;47.3;6.52;2.43;25.06;6;1.42;1;2.84;25.28;25.06;24.98;384.83;38.48;361.03;-0.13;7.63;-0.39;23.41;500.21;1198.98;3.19;99.15;-4.58;0.43;0;-0.22;2.74;1;0;0.16;111115;0.83;0.01;298.21;298.43;191.84;-1.1;3.19;32.18;24.55;25.17;3.21;0.26;0.76;2.46;0.16;24.09;0.67;29.3;352.71;0.01;17.49;26.14
12.8.2014;224;blue;3;HOT-H-AC-WET;HOT;H;AC;WET;9;9:02:14;2077;0;15.74539619;0.271152844;58.06834241;252.12;25.21;61.8;38.7;5.62;2.2;25.18;6;1.42;1;2.84;25.23;25.18;24.97;385.04;38.5;363.68;3.53;10.22;10.85;31.4;499.53;1198.68;2.46;99.04;-7.5;0.3;0;-0.22;2.74;1;0;0.16;111115;0.83;0.01;298.33;298.38;191.79;-0.66;3.21;32.46;22.24;25.21;3.22;0.25;1.01;2.21;0.16;24.97;0.69;36.1;356.19;0.02;15.75;25.16
12.8.2014;224;red;5;HOT-H-AC-WET;HOT;H;AC;WET;1;8:58:23;172.5;0;17.45922361;0.192349683;90.7681434;196.05;19.61;77.7;42.8;4.94;2.67;25.3;6;1.42;1;2.84;25.25;25.3;24.98;384.91;38.49;361.83;-0.13;5.76;-0.4;17.7;500.22;1199.31;0.83;99.17;-4.83;0.42;0;-0.22;2.74;1;0;0.16;111115;0.83;0;298.45;298.4;191.89;-0.31;3.24;32.65;26.89;25.28;3.23;0.18;0.57;2.66;0.11;19.44;0.54;21.36;353.53;0.01;17.46;26.85
12.8.2014;224;blue;6;HOT-H-AC-WET;HOT;H;AC;WET;1;8:44:13;996.5;0;11.72101019;0.107160836;109.3777412;177.53;17.75;57.7;25.8;2.96;2.79;25.03;6;1.42;1;2.84;25.18;25.03;24.97;386.1;38.61;370.71;0.44;3.98;1.35;12.28;499.53;1199.3;3.83;99.08;-7.08;0.36;1;-0.22;2.74;1;0;0.16;111115;0.83;0;298.18;298.33;191.89;0.75;3.19;32.16;28.17;25.11;3.2;0.1;0.39;2.81;0.06;17.59;0.48;14.02;365.13;0;11.72;19.47
12.8.2014;224;red;1;HOT-L-AC-DRY;HOT;L;AC;DRY;66;11:18:16;8565.5;0;0.266124147;0.009857107;26.99820008;320.38;32.04;2.9;1.62;0.36;3.54;26.98;6;1.42;1;2.84;25.46;26.98;24.98;384.67;38.47;384.19;-0.1;0.33;-0.3;1;500.1;1199.07;6.42;99.21;-5.25;0.41;0;-0.22;2.74;1;0;0.16;111115;0.83;0;300.13;298.61;191.85;1.87;3.57;36.03;35.7;26.22;3.42;0.01;0.03;3.39;0.01;31.79;0.83;-0.57;384.06;0;0.27;1.15
12.8.2014;224;blue;2;HOT-L-AC-DRY;HOT;L;AC;DRY;65;11:10:57;9800.5;0;0.510928851;0.009536368;53.57688074;286.75;28.68;2.41;1.57;0.21;2.15;26.42;6;1.42;1;2.84;25.45;26.42;24.96;385.35;38.54;384.64;12.98;13.23;39.41;40.15;499.53;1199.23;5.35;99.13;-7.73;0.38;1;-0.22;2.74;1;0;0.16;111115;0.83;0;299.57;298.6;191.88;2.03;3.46;34.89;21.66;25.94;3.36;0.01;1.31;2.05;0.01;28.43;0.75;36.61;384.4;0;0.51;1.17
